feature_id,header_mean_activation,you_mean_activation,combined_mean,header_active_prompts,you_active_prompts,claude_desc
47563,0.0044134501367807,1.496346354484558,0.7503799023106694,1,172,"Functional words and phrases that help structure or connect parts of online discussions, often appearing near quoted text or in reference to previous statements."
39644,0.7552298307418823,0.7357313632965088,0.7454805970191956,138,86,"Scientific terminology designating biological entities, materials, or environments in research context, often appearing in experimental procedures or describing physical containment."
41439,1.4733760356903076,0.0122183272615075,0.7427971814759076,190,1,"Words denoting absence, blankness, or initial states that can be filled or modified, often appearing in technical contexts describing containers, templates, or programmable objects."
51836,1.343353509902954,0.1346707940101623,0.7390121519565582,214,17,"Technical tokens in code, scientific writing, or documentation, often representing programming elements, abbreviations, units of measurement, or parts of specialized technical terminology."
82975,1.4221312999725342,0.0522057004272937,0.737168500199914,227,7,"Formatting markup or special characters typical in academic and scientific documents, particularly in citation systems, mathematical notation, and structural elements of scholarly publications."
15029,1.4376474618911743,0.0365242436528205,0.7370858527719975,250,5,"Common words or abbreviations that appear in formal or technical texts, often at the end of clauses, sentences, or within structured document segments like tables, references, or formatted publications."
130207,1.2715076208114624,0.1969950646162033,0.7342513427138329,214,22,"Java and web programming syntax elements including curly braces, method calls, UI component initialization, event handlers, and parameter passing in various programming languages (Java, PHP, JavaScript). Many examples show code related to form handling, button actions, and data processing operations."
91547,0.3517238795757293,1.1126995086669922,0.7322116941213608,55,88,"First-person and second-person pronouns in various contexts, often indicating the speaker/writer or the audience in personal, legal, or instructional text."
106198,0.3445467948913574,1.1080595254898071,0.7263031601905823,68,111,"These examples highlight nouns that represent specific entities or objects in technical or contextual discussions, often appearing within specialized content like code, academic papers, legal discussions, or professional domains."
104347,0.3294664621353149,1.1053545475006104,0.7174105048179626,69,126,"The digit ""2"" appearing as the first digit in years from the 2000s in dates, typically in formal documents, citations, and publications."
76329,0.6099610924720764,0.8177366256713867,0.7138488590717316,94,94,"Terms related to imitation, counterfeiting, and artificial replicas of authentic items, often appearing in contexts about fraud, security, or synthetic substitutes."
85881,1.414199948310852,0.0082726096734404,0.7112362789921463,189,1,"Punctuation marks, spaces, and connecting symbols that join compound words, appearing in various document formats and text structures."
64914,1.3391653299331665,0.0776977092027664,0.7084315195679665,191,9,"Technical terminology indicating potential problems, risks, or negative outcomes in scientific or medical procedures, often appearing with timing indicators or prepositions that describe procedural sequences."
62177,0.003937161527574,1.4113713502883911,0.7076542559079826,1,147,"Domain-specific technical terminology or jargon that represents key concepts within specialized fields like computer science, medicine, engineering, or research."
99541,1.2693122625350952,0.1416345983743667,0.705473430454731,195,16,"The pronoun ""it"" used to refer to corporate or business entities in legal and technical documents."
127681,0.0080007780343294,1.3957712650299072,0.7018860215321183,1,57,"Common function words (a, the, it, this, be, have, they) that often appear in question contexts or when describing attributes of objects, especially in math problems, code snippets, or forum discussions."
125351,1.3780145645141602,0.0081325126811862,0.6930735385976732,49,1,"Russian scientific publication citations and acknowledgments, including journal names, grant information, and bibliographic reference formatting."
37175,1.3645234107971191,0.0213856566697359,0.6929545337334275,203,2,"Headlines, titles, and section headers that introduce new content sections in various document types."
128945,0.0112844929099082,1.3726325035095217,0.6919584982097149,2,123,"Characters and punctuation that indicate the transition between different parts of text or serve specific formatting functions in documents, such as quotation marks, section dividers, question marks, and parentheses."
